date,city,latitude,longitude,brand,model,size,store_type,in_house_price,quantity,is_genuine,store_rating,sku
2023-10-22 04:23:53.591679583,Coimbatore,11.0168,76.9558,Puma,RS-X,7,High Street,9796.73,6,True,3.6,PuRS78683
2025-05-12 19:24:30.853542672,Coimbatore,11.0168,76.9558,Puma,Cali,11,Factory Outlet,7674.56,4,True,4.0,PuCa118684
2024-10-09 17:45:30.556527824,Tirunelveli,8.7139,77.7567,Puma,Cali,10,Mall Store,8591.21,10,True,4.8,PuCa108685
2024-05-07 05:48:42.806140306,Chennai,13.0827,80.2707,New Balance,990,9,Mall Store,15774.27,6,True,4.2,Ne9998686
2025-05-25 00:52:59.678983944,Chennai,13.0827,80.2707,Adidas,Superstar,8,Factory Outlet,8347.2,2,True,4.3,AdSu88687
2025-08-23 18:43:41.291064552,Erode,11.341,77.7172,Nike,Air Max,7,Factory Outlet,11486.51,4,True,4.2,NiAi78688
2024-05-31 00:59:32.818640932,Thanjavur,10.787,79.1378,Nike,Air Force 1,9,Factory Outlet,8674.28,7,True,4.4,NiAi98689
2024-09-16 22:13:52.001600080,Thanjavur,10.787,79.1378,Adidas,UltraBoost,6,Factory Outlet,13166.49,3,True,4.1,AdUl68690
2023-12-22 09:31:25.234261713,Madurai,9.9252,78.1198,Adidas,UltraBoost,8,High Street,13991.9,3,True,4.0,AdUl88691
2024-08-25 22:51:09.873493672,Tiruchirappalli,10.7905,78.7047,Puma,Cali,10,Mall Store,8763.86,4,True,4.2,PuCa108692
2024-05-03 23:50:38.371918594,Erode,11.341,77.7172,Adidas,NMD,8,Factory Outlet,12480.26,4,True,4.8,AdNM88693
2024-04-25 13:28:40.346017300,Salem,11.6643,78.146,New Balance,574,6,Mall Store,9233.22,2,True,3.7,Ne5768694
2024-06-06 22:33:53.021651080,Madurai,9.9252,78.1198,Nike,Air Max,8,High Street,9155.43,5,True,4.1,NiAi88695
2024-02-20 13:14:37.903895194,Madurai,9.9252,78.1198,Adidas,Superstar,8,Factory Outlet,6853.99,4,True,3.8,AdSu88696
2023-10-28 09:19:32.398619931,Coimbatore,11.0168,76.9558,New Balance,327,7,High Street,12652.1,16,True,4.5,Ne3278697
2024-09-03 11:50:49.172458620,Chennai,13.0827,80.2707,Nike,Dunk,7,Mall Store,8122.15,9,True,4.8,NiDu78698
2024-01-02 17:58:23.875193759,Erode,11.341,77.7172,New Balance,990,9,Factory Outlet,16129.15,4,True,3.5,Ne9998699
2024-04-01 23:33:12.879643982,Tiruchirappalli,10.7905,78.7047,Nike,Zoom,7,High Street,7232.62,4,True,4.4,NiZo78700
2024-04-25 14:21:14.103705184,Vellore,12.9165,79.1325,Puma,Suede,8,Factory Outlet,7630.68,7,True,4.0,PuSu88701
2023-11-15 07:27:47.423371168,Tiruchirappalli,10.7905,78.7047,New Balance,574,11,Factory Outlet,9118.71,14,True,4.9,Ne57118702
2024-07-26 15:44:10.992549628,Coimbatore,11.0168,76.9558,Nike,Air Max,8,High Street,10609.72,4,True,3.7,NiAi88703
2024-11-22 14:45:47.297364868,Salem,11.6643,78.146,Puma,RS-X,8,Factory Outlet,11130.77,6,True,4.3,PuRS88704
2024-04-04 15:30:17.190859542,Vellore,12.9165,79.1325,Puma,RS-X,9,Factory Outlet,7981.2,4,True,4.9,PuRS98705
2024-04-15 09:03:41.951097554,Madurai,9.9252,78.1198,Nike,Air Max,9,Factory Outlet,9109.85,7,True,4.7,NiAi98706
2025-04-29 16:01:58.085904296,Thanjavur,10.787,79.1378,Adidas,NMD,10,Factory Outlet,11408.55,3,True,3.7,AdNM108707
2025-08-24 21:00:34.021701080,Madurai,9.9252,78.1198,Puma,Cali,9,Factory Outlet,8671.17,3,True,3.5,PuCa98708
2024-09-23 18:55:38.446922344,Vellore,12.9165,79.1325,Nike,Zoom,9,High Street,7450.69,5,True,4.5,NiZo98709
2024-01-25 11:44:54.914745737,Tiruchirappalli,10.7905,78.7047,Nike,Zoom,10,High Street,11124.57,8,True,4.0,NiZo108710
2024-11-28 02:10:10.950547524,Tirunelveli,8.7139,77.7567,Adidas,Gazelle,8,High Street,8266.38,14,True,4.3,AdGa88711
2024-09-03 23:14:08.022401120,Chennai,13.0827,80.2707,Nike,Dunk,8,Factory Outlet,10392.45,6,True,4.0,NiDu88712
2024-08-05 21:01:43.145157256,Thanjavur,10.787,79.1378,Nike,Air Max,11,Factory Outlet,10764.45,2,True,5.0,NiAi118713
2025-08-02 04:06:36.739836992,Erode,11.341,77.7172,New Balance,990,9,Mall Store,15078.83,7,True,3.7,Ne9998714
2024-01-16 06:59:07.977398870,Madurai,9.9252,78.1198,New Balance,327,10,High Street,12153.52,8,True,4.8,Ne32108715
2024-08-02 08:03:08.649432472,Chennai,13.0827,80.2707,New Balance,574,6,High Street,9826.45,3,True,3.8,Ne5768716
2025-07-22 17:33:42.041102048,Thanjavur,10.787,79.1378,Puma,Cali,7,Mall Store,8696.53,6,True,4.1,PuCa78717
2025-08-06 14:59:15.177758888,Thanjavur,10.787,79.1378,Adidas,Gazelle,10,High Street,6139.48,7,True,4.6,AdGa108718
2024-02-29 00:29:09.687484374,Salem,11.6643,78.146,Puma,RS-X,9,Factory Outlet,7845.53,8,True,4.1,PuRS98719
2025-08-21 18:32:44.618230912,Thanjavur,10.787,79.1378,Nike,Dunk,10,Factory Outlet,9676.4,9,True,4.0,NiDu108720
2025-04-24 13:23:12.009600480,Chennai,13.0827,80.2707,Adidas,UltraBoost,6,Factory Outlet,13527.95,7,True,4.2,AdUl68721
2024-02-10 17:35:17.085854292,Chennai,13.0827,80.2707,Adidas,UltraBoost,9,Mall Store,12199.31,10,True,4.7,AdUl98722
2025-05-21 23:17:44.033201656,Coimbatore,11.0168,76.9558,Puma,Suede,6,High Street,6925.64,2,True,4.0,PuSu68723
2024-12-14 01:00:03.060153008,Coimbatore,11.0168,76.9558,Puma,Cali,10,Mall Store,7460.68,6,True,3.9,PuCa108724
2024-11-30 04:06:15.138756936,Chennai,13.0827,80.2707,Puma,RS-X,9,High Street,9507.19,6,True,4.9,PuRS98725
2024-01-15 19:35:49.127456372,Salem,11.6643,78.146,Adidas,NMD,10,High Street,14989.25,4,True,3.8,AdNM108726
2024-03-26 06:21:41.465073252,Chennai,13.0827,80.2707,Puma,Cali,10,Mall Store,8203.18,8,True,3.8,PuCa108727
2025-07-21 17:54:30.583529176,Vellore,12.9165,79.1325,Nike,Dunk,7,Mall Store,10297.98,5,True,3.9,NiDu78728
2024-03-24 10:33:33.580679034,Thoothukudi,8.7642,78.1348,Adidas,Gazelle,11,Mall Store,7868.74,3,True,5.0,AdGa118729
2023-10-17 00:00:00.000000000,Chennai,13.0827,80.2707,Nike,Dunk,7,High Street,9767.31,14,True,4.7,NiDu78730
2024-10-28 12:55:15.765788288,Thoothukudi,8.7642,78.1348,Puma,Suede,8,Factory Outlet,6774.54,4,True,4.9,PuSu88731
2025-01-26 22:00:19.800990048,Tiruchirappalli,10.7905,78.7047,Puma,Suede,10,Factory Outlet,7439.17,14,True,4.2,PuSu108732
2024-07-16 14:49:27.628381416,Thoothukudi,8.7642,78.1348,Puma,Cali,9,High Street,6668.68,7,True,4.3,PuCa98733
2024-04-10 18:40:48.482424120,Coimbatore,11.0168,76.9558,Puma,Cali,9,Mall Store,8302.93,6,True,4.5,PuCa98734
2025-01-25 05:42:26.947347368,Thanjavur,10.787,79.1378,Puma,Suede,9,Factory Outlet,7538.5,8,True,4.3,PuSu98735
2025-03-04 03:02:27.427371368,Coimbatore,11.0168,76.9558,Adidas,Gazelle,9,High Street,6039.6,4,True,3.8,AdGa98736
2023-11-20 23:14:59.864993249,Erode,11.341,77.7172,New Balance,990,9,High Street,19096.6,14,True,4.0,Ne9998737
2025-04-19 18:37:29.752487624,Madurai,9.9252,78.1198,New Balance,990,8,Mall Store,14890.78,1,True,4.7,Ne9988738
2024-05-28 16:02:58.568928444,Tiruchirappalli,10.7905,78.7047,Nike,Zoom,9,Mall Store,7890.13,4,True,4.4,NiZo98739
2024-04-05 20:24:51.194559728,Erode,11.341,77.7172,New Balance,990,9,Factory Outlet,13685.19,7,True,3.7,Ne9998740
2025-08-29 20:09:05.067253360,Madurai,9.9252,78.1198,Nike,Air Force 1,6,Factory Outlet,7991.43,9,True,5.0,NiAi68741
2025-06-29 18:31:48.455422768,Coimbatore,11.0168,76.9558,Nike,Zoom,12,Factory Outlet,9246.9,3,True,4.8,NiZo128742
2025-07-13 11:02:47.588379416,Chennai,13.0827,80.2707,Nike,Air Max,11,Mall Store,9638.22,3,True,4.2,NiAi118743
2024-10-20 23:34:47.924396220,Tiruchirappalli,10.7905,78.7047,Nike,Air Max,10,High Street,10331.69,14,True,4.7,NiAi108744
2025-05-12 09:46:19.518975944,Thoothukudi,8.7642,78.1348,Nike,Zoom,9,High Street,9199.03,5,True,3.6,NiZo98745
2024-08-08 19:59:17.517875892,Madurai,9.9252,78.1198,Adidas,UltraBoost,9,High Street,13801.72,3,True,3.6,AdUl98746
2023-12-09 21:55:00.105005250,Erode,11.341,77.7172,Puma,Suede,7,High Street,5552.04,4,True,4.0,PuSu78747
2024-08-29 20:35:21.946097304,Tiruchirappalli,10.7905,78.7047,Puma,Cali,11,Factory Outlet,8929.17,7,True,3.8,PuCa118748
2024-04-12 20:36:52.670633530,Vellore,12.9165,79.1325,Puma,Suede,9,Factory Outlet,6152.45,9,True,4.2,PuSu98749
2025-07-06 16:58:42.416120800,Chennai,13.0827,80.2707,New Balance,327,6,Factory Outlet,10228.06,5,True,4.7,Ne3268750
2025-10-08 07:09:17.127856392,Erode,11.341,77.7172,Adidas,Gazelle,11,Mall Store,9420.37,6,True,4.4,AdGa118751
2025-01-10 22:17:53.933696680,Salem,11.6643,78.146,Nike,Zoom,8,Mall Store,10465.29,12,True,4.6,NiZo88752
2025-09-22 22:20:25.141257056,Tirunelveli,8.7139,77.7567,Adidas,UltraBoost,9,Mall Store,14066.86,8,True,4.9,AdUl98753
2024-09-09 14:08:46.706335316,Coimbatore,11.0168,76.9558,Adidas,Gazelle,9,High Street,6422.04,10,True,3.7,AdGa98754
2024-01-22 12:47:20.542027101,Erode,11.341,77.7172,Adidas,NMD,8,Mall Store,14725.68,6,True,4.7,AdNM88755
2024-01-01 09:33:34.840742037,Coimbatore,11.0168,76.9558,Nike,Dunk,8,Mall Store,10362.66,4,True,3.6,NiDu88756
2024-10-18 22:31:17.493874692,Tiruchirappalli,10.7905,78.7047,Nike,Air Force 1,7,High Street,11893.23,16,True,4.5,NiAi78757
2024-04-04 19:00:32.221611080,Thoothukudi,8.7642,78.1348,New Balance,327,7,Mall Store,10361.28,10,True,3.9,Ne3278758
2024-10-21 05:42:44.228211408,Erode,11.341,77.7172,Nike,Air Force 1,9,Mall Store,11085.71,12,True,3.7,NiAi98759
2025-06-13 17:56:48.830441520,Coimbatore,11.0168,76.9558,New Balance,327,8,Mall Store,9328.33,5,True,4.2,Ne3288760
2023-10-29 15:06:40.160008000,Tirunelveli,8.7139,77.7567,Nike,Air Force 1,8,High Street,10943.54,10,True,4.1,NiAi88761
2024-01-28 00:11:44.195209760,Coimbatore,11.0168,76.9558,New Balance,990,8,Mall Store,19148.03,8,True,3.8,Ne9988762
2025-08-27 05:57:08.271413568,Coimbatore,11.0168,76.9558,New Balance,574,7,Factory Outlet,7542.74,5,True,4.2,Ne5778763
2025-06-05 23:20:58.442922144,Thoothukudi,8.7642,78.1348,Nike,Zoom,9,High Street,8384.37,3,True,4.4,NiZo98764
2025-09-27 01:19:59.759987992,Salem,11.6643,78.146,Adidas,UltraBoost,9,Factory Outlet,12269.94,5,True,4.0,AdUl98765
2024-08-31 12:00:41.042052100,Tirunelveli,8.7139,77.7567,Adidas,Gazelle,8,Mall Store,7027.44,8,True,4.2,AdGa88766
2025-10-12 15:24:14.292714632,Coimbatore,11.0168,76.9558,New Balance,990,7,Factory Outlet,18296.62,12,True,4.7,Ne9978767
2025-06-26 21:19:21.598079904,Erode,11.341,77.7172,Adidas,Gazelle,8,Factory Outlet,8017.31,5,True,4.6,AdGa88768
2025-08-26 08:55:38.086904344,Coimbatore,11.0168,76.9558,New Balance,574,8,Mall Store,7819.36,1,True,3.6,Ne5788769
2023-11-10 02:11:20.074003700,Thoothukudi,8.7642,78.1348,Nike,Zoom,8,High Street,9618.77,10,True,4.1,NiZo88770
2025-06-20 19:53:57.821891088,Madurai,9.9252,78.1198,Adidas,Gazelle,10,High Street,7901.33,7,True,4.5,AdGa108771
2024-01-11 05:12:55.658782939,Vellore,12.9165,79.1325,New Balance,574,10,High Street,10311.75,10,True,4.0,Ne57108772
2024-01-26 07:53:51.341567078,Thoothukudi,8.7642,78.1348,New Balance,574,10,Mall Store,9487.87,16,True,5.0,Ne57108773
2025-09-24 18:08:33.025651280,Tirunelveli,8.7139,77.7567,New Balance,990,8,Mall Store,14621.61,2,True,4.1,Ne9988774
2023-12-16 06:20:53.942697135,Vellore,12.9165,79.1325,Puma,Cali,8,High Street,8239.68,3,True,4.6,PuCa88775
2024-12-29 22:04:47.654382720,Chennai,13.0827,80.2707,Adidas,NMD,11,High Street,11238.08,9,True,4.4,AdNM118776
2025-02-06 04:10:25.711285560,Tiruchirappalli,10.7905,78.7047,Nike,Zoom,7,Factory Outlet,7508.37,5,True,3.7,NiZo78777
2024-10-28 07:39:53.219660980,Tirunelveli,8.7139,77.7567,New Balance,990,9,Mall Store,17703.35,8,True,4.0,Ne9998778
2023-10-27 21:56:13.548677433,Tirunelveli,8.7139,77.7567,Puma,Suede,9,Mall Store,8045.5,6,True,4.4,PuSu98779
2024-02-21 21:39:26.938346916,Tirunelveli,8.7139,77.7567,Adidas,UltraBoost,9,Mall Store,12359.87,4,True,3.7,AdUl98780
2025-08-19 08:43:36.610830536,Salem,11.6643,78.146,Adidas,Superstar,9,Factory Outlet,7484.58,4,True,4.5,AdSu98781
2024-10-25 04:19:30.058502924,Chennai,13.0827,80.2707,Puma,RS-X,9,High Street,8571.05,10,True,4.3,PuRS98782
2024-04-08 11:29:21.748087404,Salem,11.6643,78.146,Nike,Dunk,9,Factory Outlet,9563.72,7,True,4.7,NiDu98783
2024-06-15 21:11:43.655182756,Vellore,12.9165,79.1325,Adidas,UltraBoost,9,High Street,12852.98,3,True,4.4,AdUl98784
2024-05-12 21:35:55.247762388,Thoothukudi,8.7642,78.1348,Adidas,NMD,10,Mall Store,11243.1,4,True,4.5,AdNM108785
2024-01-30 02:07:48.383419170,Coimbatore,11.0168,76.9558,Adidas,UltraBoost,9,High Street,15451.42,10,True,4.1,AdUl98786
2024-03-24 16:41:29.884494224,Erode,11.341,77.7172,Nike,Zoom,8,High Street,7056.63,6,True,4.2,NiZo88787
2025-03-09 23:12:28.657432872,Thoothukudi,8.7642,78.1348,New Balance,327,8,High Street,10401.72,5,True,4.7,Ne3288788
2024-06-09 17:08:38.605930296,Thanjavur,10.787,79.1378,Puma,Suede,9,Mall Store,7654.19,3,True,4.8,PuSu98789
2024-06-08 18:22:00.906045300,Madurai,9.9252,78.1198,Nike,Air Max,7,Factory Outlet,11193.69,8,True,4.0,NiAi78790
2025-08-25 10:09:00.387019344,Tiruchirappalli,10.7905,78.7047,Adidas,Superstar,12,High Street,7490.15,7,True,4.0,AdSu128791
2025-02-01 06:47:02.181109056,Chennai,13.0827,80.2707,Nike,Air Max,8,High Street,11578.19,7,True,3.9,NiAi88792
2023-12-09 21:55:00.105005250,Tirunelveli,8.7139,77.7567,Nike,Air Force 1,10,Mall Store,9009.42,7,True,3.9,NiAi108793
2024-09-27 12:17:01.731086552,Erode,11.341,77.7172,Adidas,Gazelle,6,Mall Store,6175.7,9,True,4.0,AdGa68794
2025-09-09 23:20:41.162058096,Coimbatore,11.0168,76.9558,Nike,Air Max,7,High Street,10594.19,9,True,4.3,NiAi78795
2025-02-17 03:51:46.775338768,Erode,11.341,77.7172,New Balance,574,9,High Street,8044.69,4,True,4.9,Ne5798796
2024-02-17 19:32:26.077303864,Tirunelveli,8.7139,77.7567,New Balance,990,12,High Street,15095.51,2,True,3.5,Ne99128797
2024-08-21 02:20:20.101005048,Erode,11.341,77.7172,Puma,Suede,11,Mall Store,7057.53,2,True,3.7,PuSu118798
2024-01-17 05:45:45.677283864,Madurai,9.9252,78.1198,Nike,Dunk,7,Mall Store,13034.09,6,True,4.6,NiDu78799
2023-12-02 17:20:09.840492024,Thoothukudi,8.7642,78.1348,New Balance,574,11,Factory Outlet,8504.84,8,True,5.0,Ne57118800
2025-04-15 07:44:51.314565728,Coimbatore,11.0168,76.9558,Puma,Suede,8,Mall Store,6110.64,4,True,4.0,PuSu88801
2024-08-07 01:03:43.391169556,Madurai,9.9252,78.1198,Nike,Air Force 1,6,Mall Store,8370.36,5,False,3.7,NiAi68802
2024-02-28 18:21:13.383669182,Salem,11.6643,78.146,Nike,Zoom,10,High Street,7179.11,5,True,4.6,NiZo108803
2024-01-28 22:58:21.895094754,Coimbatore,11.0168,76.9558,New Balance,327,9,Mall Store,11016.2,10,True,4.2,Ne3298804
2025-04-17 23:41:55.625781288,Tirunelveli,8.7139,77.7567,Nike,Dunk,9,High Street,9154.2,6,True,4.3,NiDu98805
2025-04-13 05:48:47.126356312,Erode,11.341,77.7172,New Balance,990,7,Mall Store,13612.75,6,True,4.5,Ne9978806
2024-11-15 18:56:34.609730484,Chennai,13.0827,80.2707,Nike,Zoom,9,Factory Outlet,10160.38,8,True,4.2,NiZo98807
2024-01-23 20:19:35.818790939,Tiruchirappalli,10.7905,78.7047,Puma,Cali,7,Factory Outlet,9407.84,6,True,4.3,PuCa78808
2023-11-02 10:13:10.959547977,Madurai,9.9252,78.1198,New Balance,327,8,High Street,10827.51,8,True,3.9,Ne3288809
2025-01-24 14:48:53.066653328,Chennai,13.0827,80.2707,Nike,Air Max,9,High Street,13700.52,12,True,4.2,NiAi98810
2024-03-07 09:26:48.740437022,Chennai,13.0827,80.2707,Adidas,NMD,9,Factory Outlet,13344.99,2,True,4.5,AdNM98811
2025-04-21 06:32:33.817690880,Madurai,9.9252,78.1198,Nike,Air Max,7,High Street,11538.97,3,True,4.3,NiAi78812
2024-03-19 16:40:25.081254062,Salem,11.6643,78.146,New Balance,990,8,Mall Store,13489.19,5,True,3.6,Ne9988813
2024-07-27 22:23:52.511625580,Erode,11.341,77.7172,Nike,Zoom,8,Factory Outlet,8815.65,3,True,3.6,NiZo88814
2025-02-03 12:13:21.400070000,Salem,11.6643,78.146,New Balance,327,11,High Street,9937.52,6,True,3.7,Ne32118815
2024-11-05 23:17:13.791689584,Erode,11.341,77.7172,Adidas,Superstar,9,Mall Store,9697.43,12,True,4.7,AdSu98816
2024-05-01 17:31:45.395269762,Tirunelveli,8.7139,77.7567,Puma,Cali,9,High Street,7852.47,3,True,3.5,PuCa98817
2024-05-12 10:12:36.397819890,Chennai,13.0827,80.2707,New Balance,574,11,Factory Outlet,8093.13,7,True,4.8,Ne57118818
2024-01-25 09:07:13.641682084,Chennai,13.0827,80.2707,Puma,RS-X,9,Factory Outlet,10843.86,6,True,5.0,PuRS98819
2025-07-23 20:43:08.529426472,Tirunelveli,8.7139,77.7567,Nike,Air Max,8,Mall Store,11201.27,8,True,4.3,NiAi88820
2025-09-25 21:17:59.513975696,Erode,11.341,77.7172,Puma,Cali,10,Factory Outlet,8416.14,6,True,4.8,PuCa108821
2025-03-04 17:03:27.550377520,Coimbatore,11.0168,76.9558,Puma,Suede,8,Factory Outlet,6776.68,6,True,4.0,PuSu88822
2023-10-26 10:01:09.483474173,Chennai,13.0827,80.2707,Nike,Air Force 1,9,High Street,9936.96,14,True,4.0,NiAi98823
2024-06-06 23:26:26.779338964,Vellore,12.9165,79.1325,Nike,Air Max,10,Factory Outlet,8908.77,2,True,4.1,NiAi108824
2025-06-08 09:10:06.450322512,Madurai,9.9252,78.1198,New Balance,574,8,Factory Outlet,9325.11,2,True,4.3,Ne5788825
2024-02-14 03:56:10.308515426,Thoothukudi,8.7642,78.1348,Adidas,NMD,8,Mall Store,12114.96,6,True,4.6,AdNM88826
2023-11-29 21:00:16.740837041,Tiruchirappalli,10.7905,78.7047,Adidas,Superstar,9,High Street,9475.97,12,True,4.3,AdSu98827
2025-01-03 16:50:29.911495576,Chennai,13.0827,80.2707,Puma,RS-X,8,High Street,8959.75,8,True,4.4,PuRS88828
2025-04-12 23:40:50.822541128,Tiruchirappalli,10.7905,78.7047,New Balance,327,8,High Street,10051.32,4,True,4.6,Ne3288829
2024-10-09 05:29:37.948897444,Thanjavur,10.787,79.1378,Puma,Cali,9,Factory Outlet,8682.05,12,True,5.0,PuCa98830
2024-07-27 22:23:52.511625580,Chennai,13.0827,80.2707,Adidas,NMD,8,High Street,12012.07,2,True,4.2,AdNM88831
2024-04-09 12:53:40.721036050,Erode,11.341,77.7172,Puma,Suede,9,Factory Outlet,7332.16,2,True,3.7,PuSu98832
2025-09-27 10:05:37.336866840,Chennai,13.0827,80.2707,Puma,RS-X,10,Factory Outlet,8718.52,4,True,4.2,PuRS108833
2024-11-03 01:12:13.176658832,Thoothukudi,8.7642,78.1348,Puma,Suede,11,Factory Outlet,8201.6,6,True,3.5,PuSu118834
2024-11-16 23:51:08.613430668,Thanjavur,10.787,79.1378,Nike,Air Max,10,Mall Store,11080.26,10,True,4.7,NiAi108835
2025-08-01 22:51:14.193709680,Salem,11.6643,78.146,Adidas,Superstar,8,Factory Outlet,7028.92,3,True,4.3,AdSu88836
2025-08-07 16:23:34.150707536,Coimbatore,11.0168,76.9558,New Balance,327,10,Factory Outlet,9695.34,10,True,3.9,Ne32108837
2025-08-08 08:09:41.789089448,Coimbatore,11.0168,76.9558,Nike,Air Max,9,High Street,8787.48,8,True,3.7,NiAi98838
2025-07-16 02:07:18.141907096,Vellore,12.9165,79.1325,Nike,Zoom,9,Factory Outlet,8708.09,8,True,4.2,NiZo98839
2023-12-04 14:53:25.240262013,Tiruchirappalli,10.7905,78.7047,Adidas,NMD,9,High Street,13341.24,7,True,4.1,AdNM98840
2025-05-12 15:01:42.065103256,Chennai,13.0827,80.2707,Nike,Zoom,10,High Street,9469.02,4,True,4.6,NiZo108841
2024-11-18 22:16:57.770888544,Madurai,9.9252,78.1198,Adidas,Gazelle,10,Factory Outlet,7225.12,6,True,3.5,AdGa108842
2024-12-23 05:45:49.997499872,Tiruchirappalli,10.7905,78.7047,Puma,RS-X,8,High Street,8167.43,5,True,4.7,PuRS88843
2023-11-27 10:18:34.975748787,Thoothukudi,8.7642,78.1348,Adidas,Gazelle,9,Factory Outlet,7576.37,4,True,4.1,AdGa98844
2025-03-10 05:20:24.961248056,Madurai,9.9252,78.1198,Nike,Zoom,11,Mall Store,9000.38,4,True,4.0,NiZo118845
2024-09-07 18:20:38.821941096,Coimbatore,11.0168,76.9558,Puma,Cali,6,High Street,6894.94,2,True,4.5,PuCa68846
2024-03-26 05:29:07.707385368,Vellore,12.9165,79.1325,Adidas,NMD,6,High Street,11128.15,5,True,3.9,AdNM68847
2024-07-06 02:31:25.414270712,Thoothukudi,8.7642,78.1348,Puma,Suede,8,Factory Outlet,5554.49,6,True,4.6,PuSu88848
2024-01-18 15:03:08.469423471,Erode,11.341,77.7172,New Balance,574,10,Mall Store,11667.29,12,True,4.6,Ne57108849
2024-08-23 05:08:58.046902344,Chennai,13.0827,80.2707,Adidas,UltraBoost,9,Mall Store,14838.47,6,True,4.7,AdUl98850
2024-09-24 17:42:16.146807340,Salem,11.6643,78.146,Nike,Dunk,9,Mall Store,10577.62,6,True,4.1,NiDu98851
2024-03-30 12:51:31.114555726,Chennai,13.0827,80.2707,Puma,RS-X,12,High Street,9140.16,4,True,3.7,PuRS128852
2024-07-23 09:46:06.558327916,Chennai,13.0827,80.2707,Nike,Air Force 1,11,Mall Store,9793.63,5,True,4.3,NiAi118853
2025-05-29 22:16:23.209160456,Tiruchirappalli,10.7905,78.7047,Puma,Cali,9,Factory Outlet,7458.81,8,True,3.9,PuCa98854
2024-08-13 17:22:41.048052400,Tiruchirappalli,10.7905,78.7047,Nike,Zoom,6,Factory Outlet,8001.4,5,True,4.9,NiZo68855
2025-07-09 21:11:39.334966744,Tirunelveli,8.7139,77.7567,Adidas,Gazelle,10,High Street,7906.04,4,True,5.0,AdGa108856
2025-08-03 15:09:07.047352368,Salem,11.6643,78.146,Adidas,UltraBoost,6,High Street,13341.97,5,False,4.3,AdUl68857
2025-04-12 20:10:35.791789584,Coimbatore,11.0168,76.9558,Puma,RS-X,7,High Street,7488.31,5,True,4.4,PuRS78858
2025-08-02 21:37:51.893594680,Chennai,13.0827,80.2707,Adidas,Gazelle,7,High Street,8481.7,6,True,3.7,AdGa78859
2024-10-13 05:51:31.294564728,Vellore,12.9165,79.1325,New Balance,990,10,Mall Store,16688.69,14,True,4.3,Ne99108860
2024-11-05 19:46:58.760938044,Erode,11.341,77.7172,Nike,Dunk,12,Mall Store,12084.85,14,True,4.5,NiDu128861
2023-12-09 07:53:59.981999100,Vellore,12.9165,79.1325,Puma,RS-X,8,Factory Outlet,8306.82,9,True,4.4,PuRS88862
2024-01-19 15:34:53.684684234,Coimbatore,11.0168,76.9558,New Balance,574,8,High Street,10158.78,10,True,3.7,Ne5788863
2025-06-08 09:10:06.450322512,Tirunelveli,8.7139,77.7567,New Balance,574,9,Mall Store,7975.03,3,True,3.6,Ne5798864
2024-09-02 01:40:52.622631132,Chennai,13.0827,80.2707,Puma,Suede,7,Factory Outlet,5840.21,7,True,4.2,PuSu78865
2024-12-01 05:30:34.111705584,Chennai,13.0827,80.2707,Puma,RS-X,6,Mall Store,9214.13,6,True,3.6,PuRS68866
2024-02-01 03:11:18.813940696,Chennai,13.0827,80.2707,Puma,Cali,7,Factory Outlet,7474.35,4,True,3.8,PuCa78867
2023-10-30 09:30:29.071453572,Vellore,12.9165,79.1325,Adidas,Superstar,10,High Street,9725.62,0,True,4.9,AdSu108868
2024-05-04 00:43:12.129606480,Tiruchirappalli,10.7905,78.7047,Adidas,Gazelle,8,High Street,6326.75,3,True,4.8,AdGa88869
2023-12-14 09:40:12.300615030,Tiruchirappalli,10.7905,78.7047,Nike,Air Force 1,9,Factory Outlet,9689.72,7,True,4.2,NiAi98870
2024-06-28 11:25:50.057502872,Chennai,13.0827,80.2707,Nike,Dunk,8,Mall Store,8860.7,5,True,4.8,NiDu88871
2025-06-25 10:16:51.290564528,Chennai,13.0827,80.2707,Puma,Cali,12,High Street,7690.38,5,True,4.2,PuCa128872
2025-08-17 07:40:06.180309016,Vellore,12.9165,79.1325,Puma,Cali,8,High Street,7730.57,13,True,3.5,PuCa88873
2024-09-09 06:15:42.887144356,Salem,11.6643,78.146,Nike,Zoom,8,Factory Outlet,8171.72,8,True,4.7,NiZo88874
2024-02-27 20:27:09.441472072,Coimbatore,11.0168,76.9558,Adidas,Superstar,7,Factory Outlet,7118.78,6,True,3.9,AdSu78875
2025-01-30 20:37:05.631281560,Vellore,12.9165,79.1325,Adidas,Superstar,6,High Street,10164.02,4,True,4.5,AdSu68876
2025-05-22 04:33:06.579328960,Chennai,13.0827,80.2707,Nike,Air Max,9,Mall Store,9960.08,2,True,3.6,NiAi98877
2023-11-06 04:27:08.001400070,Salem,11.6643,78.146,New Balance,574,8,Mall Store,11958.44,4,True,4.7,Ne5788878
2024-11-22 16:30:54.812740636,Coimbatore,11.0168,76.9558,New Balance,574,11,Mall Store,10341.84,10,True,4.7,Ne57118879
2024-11-10 16:17:48.533426668,Coimbatore,11.0168,76.9558,Nike,Zoom,8,High Street,9381.19,4,True,3.5,NiZo88880
2024-02-27 00:18:13.014650732,Chennai,13.0827,80.2707,Puma,RS-X,9,High Street,8046.0,6,True,4.9,PuRS98881
2025-07-27 11:26:50.540527024,Chennai,13.0827,80.2707,New Balance,327,8,High Street,9810.65,6,True,3.6,Ne3288882
